,name,releaseDate,copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass,publishers,developers,steamId,Price,Release_date,Review_no,Review_type,Tags,Description
5096,,,,,,,,,,,,1.49,2020-03-12,26.0,Positive,"Action,Adventure",This content adds a new hairstyle for your character in Monster Hunter World: Iceborne. Change up your hairstyle for a fashionable change of pace!
5097,,,,,,,,,,,,42.49,2023-09-13,105.0,Mixed,"Action,Battle Royale,Exploration,3D,Anime,Top-Down,Sci-fi,Robots,Space,PvE,PvP,Character Customization,Base Building,Singleplayer,Multiplayer,4 Player Local,Party Game,Adventure,RPG,Casual","The latest title of the party battle games series SUPER BOMBERMAN R!

With new adventures and game modes, it has the largest content volume in the series' history!"
5098,,,,,,,,,,,,5.49,2022-03-24,1856.0,Overwhelmingly Positive,"Comedy,Physics,Survival Horror,3D Platformer,Cartoony,Story Rich,Mystery,Exploration,Puzzle Platformer,Action-Adventure,3D,Combat,Action,Stylized,Adventure,Third Person,Funny,Platformer,Singleplayer,Post-apocalyptic",A frantic adventure. Welcome to the Upturned Inn: a grand hotel for the dead! You just want to find your room.
5099,,,,,,,,,,,,6.49,2022-10-13,179.0,Mixed,"Action,Adventure,Simulation","This product is included in the Year 2 Pass for SnowRunner.



After a streak of crop failures and poor harvests, operate three new vehicles to restore sustainable farming activities and alternative energy sources in the new expansion, Grand Harvest."
5100,,,,,,,,,,,,2.99,2020-06-22,13.0,Positive,"Action,Hack and Slash,Casual,Indie,Arcade,2D,Character Action Game,Space,Destruction,PvE,Combat,Singleplayer","2D Action, Casual, Arcade, Single Player, Hack&Slash, Time Attack"
5101,,,,,,,,,,,,14.99,2017-11-30,81.0,Mostly Positive,"Action,Shoot 'Em Up,Anime,Retro,Bullet Hell,Cute","Game Tengoku CrusinMix is a vertically scrolling shooting game mixing cute characters, a game world parodying a wide range of gaming tropes and history, tight controls, refined mechanics and eggplants?!"
5102,,,,,,,,,,,,8.19,2023-05-18,552.0,Very Positive,"Loot,Action RPG,Hack and Slash,Character Customization,RPG,Indie,Crafting,Isometric,Action,Procedural Generation,Local Co-Op,Dungeon Crawler,Moddable,Fantasy,2D,Pixel Graphics,Lore-Rich,Mythology,Co-op,Singleplayer","Ghostlore is an 'Eastpunk' Action-RPG where you fight supernatural monsters from Southeast-Asian folklore. Inspired by classic ARPGs such as Diablo 2 and Titan Quest, Ghostlore features detailed item and character customization systems, procedurally generated maps, and awesome 90's retro graphics."
5103,,,,,,,,,,,,12.49,2024-02-09,56.0,Very Positive,"RPG,Action,JRPG,Anime,Action RPG,Story Rich,Spectacle fighter,Magic,Historical,Drama,Multiple Endings,Singleplayer,Stylized,Violent,Gore,Musou,Hack and Slash,Visual Novel,Fantasy,Cute","The boss suddenly announces the commencement of Keian Command Championship. The winner is given a wish granter, and thus the contestants of the Waxing Moon Ritual begin fighting, all the while the Divine Spirit Ibuki-Douji smiles bewitchingly..."
5104,,,,,,,,,,,,7.49,2023-03-30,341.0,Very Positive,"Action,Adventure,RPG,Action RTS,Fantasy,Hack and Slash,Singleplayer,Action RPG,Strategy,Strategy RPG,Creature Collector,Dark Fantasy,Villain Protagonist,3D,Third Person,Zombies,Top-Down,Atmospheric,Building,Dark Humor","As a powerful necromancer you have the ability to raise the dead and command them in battle. With each victory, your army will grow stronger and your city will become more powerful. Undead Horde 2 is an action game with elements from RPG, strategy and hack'n'slash. Rise from the crypt and rebuild!"
5105,,,,,,,,,,,,32.18,2012-09-28,741.0,Mixed,"Strategy,Action,RTS,Naval Combat,Sci-fi,Naval,Tactical,Open World,Singleplayer,Simulation,Remake,FPS",A next-gen re-imagination of a groundbreaking 80s classic. Carrier Command: Gaea Mission brings a breathtaking combination of action and strategy elements.
5106,,,,,,,,,,,,2.79,2016-07-28,1977.0,Overwhelmingly Positive,"3D Platformer,Parkour,Precision Platformer,First-Person,Platformer,Racing,Difficult,Action,FPS,Fast-Paced,Level Editor,Puzzle Platformer,Indie,Great Soundtrack,Puzzle,Multiplayer,Horror,Singleplayer,Runner,Demons","Like a bastard child of Quake 3 and Super Meat Boy, SEUM: Speedrunners from Hell is truly hardcore and focuses on speed and fast reaction."
5107,,,,,,,,,,,,4.99,2007-08-04,178.0,Mostly Positive,"Action,FPS,Classic,Fantasy,Shooter,Boomer Shooter,Retro,1990's,Singleplayer,Dark Fantasy,First-Person","Hexen: Deathkings of the Dark Citadel is a dark fantasy first-person shooter and expansion to Hexen: Beyond Heretic. After discovering the Chaos Sphere, you have been transported to the Realm of the Dead. Now, your only way home is blocked by the Dark Citadel."
5108,,,,,,,,,,,,3.49,2023-04-14,306.0,Very Positive,"Action,Action Roguelike,Shoot 'Em Up,Fantasy,Stylized,Female Protagonist,Twin Stick Shooter,3D,Dark Fantasy,Top-Down,Indie,Controller,Bullet Hell,Demons,Singleplayer,Roguelike,Colorful,Magic,Combat","Bosorka is an exciting action roguelike where a young witch saves the world from insidious and cruel demons. Combine runes, master a variety of brooms, and try all possible and impossible spells until you gain enough power to fight evil."
5109,,,,,,,,,,,,5.99,2009-07-08,242.0,Very Positive,"Action,Third-Person Shooter,Funny,Comedy,Classic,Shooter,Singleplayer","Meet the Lionhearts.  A smack-talking rag-tag band of rebels on an impossible quest. If they can make it through an army of psychotic robots and wall-smashing Goliaths, they just might save the world... if they don't burn it down first."
5110,,,,,,,,,,,,16.73,2021-10-03,5658.0,Very Positive,"Metroidvania,Platformer,Action,Steampunk,Adventure,2D Platformer,Singleplayer,Story Rich,Exploration,Action-Adventure,Retro,Linear,Indie,2.5D,Combat,3D Vision,Simulation,Old School,Third Person,Stylized","F.I.S.T.: Forged In Shadow Torch is a Metroidvania action game featuring exploration, intense combat and challenging platforming."
5111,,,,,,,,,,,,2.39,2023-03-30,50.0,Very Positive,"Action,Violent",Soar to victory as the maverick you are with the Pilot Gear Set for Security. This set contains five different cosmetic gear pieces.
5112,,,,,,,,,,,,3.99,2023-05-18,35.0,Positive,"Action,Arcade,Shoot 'Em Up,Cats,Local Co-Op,Side Scroller,Cute,2D,Pixel Graphics,1990's,Sci-fi,Indie,Score Attack,Co-op,Local Multiplayer,Singleplayer,Multiplayer",AQUA KITTY UDX blasts onto PC in this enhanced Ultra Deluxe Edition including the epic Dreadnought game mode!
5113,,,,,,,,,,,,2.49,2023-03-29,250.0,Very Positive,"Action,Adventure","In the Dream of the Beast DLC, make the Hells fear the beat with two new songs (Cristina Scabbia from Lacuna Coil and Will Ramos from Lorna Shore), a new weapon, and three outfits with unique gameplay bonuses."
5114,,,,,,,,,,,,9.19,2024-04-22,140.0,Mixed,"Adventure,Action,Zombies,Action-Adventure,Gore,Co-op,First-Person,Post-apocalyptic,Horror,Dark,Action RPG,Crafting,Controller,FPS,Dark Humor,PvE,Character Customization,Combat,Hack and Slash,Survival Horror","A chthonic rhythm calls from beyond, turning festival goers into ravenous zombies. Lured there by an enigmatic warning message, players must explore SoLA’s ruins and put a stop to this otherworldly menace."
5115,,,,,,,,,,,,9.99,2020-12-10,187.0,Very Positive,"Casual,Action,Sports,Racing,Music",DJMAX RESPECT V - CHUNITHM PACK! Now enjoy the songs of CHUNITHM in DJMAX RESPECT V.
5116,,,,,,,,,,,,0.0,2021-04-13,15274.0,Mixed,"FPS,Multiplayer,Free to Play,Action,Shooter,Modern,First-Person,Massively Multiplayer,Early Access,Military,Singleplayer,Controller,Co-op,Atmospheric,PvP,Exploration,Blood,Choices Matter,Battle Royale,6DOF",Hired Ops is a session-based online shooter dedicated to fierce conflicts between rival mercenary groups battling on a global scale.
5117,,,,,,,,,,,,2.39,2021-05-18,56.0,Very Positive,"Action,Violent",Your wounds won’t stop you from completing the mission with the Bad Day Gear Set for Security. This set includes four different cosmetic gear pieces.
5118,,,,,,,,,,,,5.49,2019-05-30,341.0,Very Positive,"Action,Indie,Anime,Female Protagonist,FPS,First-Person,Shooter,Sniper,Cute","A light-hearted FPS. Jam-packed with 15 missions, each with a different theme. Take out various targets, everything from trains, cars, to bombs and helicopters. Everything EXCEPT people!"
5119,,,,,,,,,,,,4.99,2021-08-03,27.0,Positive,"Action,Action-Adventure,2D Platformer,Pixel Graphics,Comedy,Story Rich,Singleplayer,Indie",Play with Glitch
5120,,,,,,,,,,,,7.29,2020-04-15,1360.0,Very Positive,"Tactical,Multiplayer,Online Co-Op,Top-Down,Fantasy,Strategy,Fast-Paced,Economy,Dragons,Competitive,PvP,PvE,Action,Team-Based,Resource Management,Casual,RTS,Colorful,Cute,Base Building","In this fast-paced multiplayer RTS, you and your friends will take control of your own tiny kingdoms and conquer a world made of circles. Each one is overflowing with enemies to fight, monsters to hunt and loot to hoard – but watch out... Friends can quickly become rivals!"
5121,,,,,,,,,,,,1.89,2024-04-25,29.0,Positive,"Action,Action Roguelike,Roguelite,Top-Down Shooter,2D,Top-Down,Co-op,Local Co-Op,Singleplayer,4 Player Local,Indie,Adventure,Multiplayer,Local Multiplayer,Pixel Graphics,Retro","Explore a strange dungeon in this nervous action/bullet-hell roguelite shooter. Take the right decisions, find items synergies and build an overpowered and unique character. The Last Game takes inspiration from great games like ""The Binding Of Isaac"" and ""Tiny Rogues""."
5122,,,,,,,,,,,,9.99,2016-08-31,132.0,Mostly Positive,"Action,Fighting,2D Fighter,Arcade,2D,Anime,Classic,Swordplay,Controller","“THE LAST BLADE”, the first entry in the legendary 2D weapons-based fighting game series from SNK set during the final years of the Tokugawa shogunate, returns for another joust! Sharpen your blade, and be ready for some of the most epic battles on Steam!"
5123,,,,,,,,,,,,9.99,2017-02-21,313.0,Mostly Positive,"Action,Adventure,Horror,Gore","This newly unearthed footage exposes further secrets from the dark past of the Baker family.



- Nightmare: Trapped in a basement full of unknown horrors, you must fight for your life.

- Bedroom: Tied to a bed, you must try to escape while avoiding Mother's watchful gaze. Includes the highly difficult extra bonus content Ethan Must Die."
5124,,,,,,,,,,,,6.99,2014-03-07,2356.0,Very Positive,"Strategy,Action,Tower Defense,Indie,RTS,Singleplayer,Top-Down,Sci-fi,Aliens,Tactical,2D,Real-Time with Pause,Gore","Command a team of 5 elite soldiers against an alien horde of 100,000.  Surrounded on all sides, you must outmaneuver and outsmart the enemy."
5125,,,,,,,,,,,,1.99,2010-12-20,892.0,Mostly Positive,"Adventure,Action,Strategy,Platformer,3D Platformer,Comedy,Classic,Puzzle,Funny,Third Person,Singleplayer","New port for 2016! 60 FPS, higher res textures, higher poly models, improved audio, numerous fixes and improvements, and trading cards, badges, emotes and backgrounds!"
5126,,,,,,,,,,,,1.29,2020-08-24,191.0,Very Positive,"Adventure,RPG,Indie,Action","This DLC adds new features to the game - like the Animal Shelter System, new boosts, animations and events - but it actually does far more than that. It directly helps the animals in need - not those virtual, but the real ones."
5127,,,,,,,,,,,,6.99,2022-05-19,687.0,Very Positive,"Mini Golf,PvP,Multiplayer,Racing,Arcade,Sports,Physics,Indie,Family Friendly,Combat Racing,Funny,Co-op,Cute,Singleplayer,Action,Party Game,Casual,Party,Golf,Online Co-Op",Golf Gang is a racing game. It’s a party game. It’s the fastest game of minigolf you'll ever play!  Blend precision with speed to dominate in 8-player online mayhem or your solo speed runs.
5128,,,,,,,,,,,,2.49,2014-04-03,301.0,Mostly Positive,"Action,Bullet Time,Third Person,Shooter,Third-Person Shooter,Singleplayer,Classic","Become El Matador, a DEA special agent tasked with taking down the drug barons. A new narcotics cartel is rising across Central and South America, sharpening its claws and extending its reach. Locate the encampments, infiltrate the headquarters, and put an end to the cartel's influence. In a tale of corruption, revenge and morality, the mission brief is simple: Eliminate the threat - Ultimate justice, El Matador style."
5129,,,,,,,,,,,,19.99,2017-01-27,37.0,Positive,"Action,RPG",An item set for adventurers containing various enhancement goods.
5130,,,,,,,,,,,,6.49,2023-12-01,96.0,Very Positive,"Mechs,Action,Indie,Shooter,Third-Person Shooter,Cute,Robots,Third Person,Character Customization,Vehicular Combat,3D,Sci-fi,Singleplayer,Early Access","""PUNIHI LOADER 2"" is customizable mecha third-person shooter in which the one-headed mysterious cute creature ""Punihi"" rides and fights in unique mecha.

Customize your mecha by combining over 100 parts. You can also change the clothes of ""Punihi"". Create your own ultimate mecha."
5131,,,,,,,,,,,,5.0,2022-09-19,2285.0,Very Positive,"FPS,Arena Shooter,Fast-Paced,Spectacle fighter,Difficult,Score Attack,Bullet Hell,Action,Time Attack,Lovecraftian,Arcade,Bullet Time,Shooter,Psychedelic,Singleplayer,Shoot 'Em Up,3D,Surreal,Demons,Combat","HYPER DEMON is an FPS like no other. a pearl of lightning. a dream from the future. a drop of poison. a swan song.

 The faster you slay demons, the harder the game and the higher your score. 

There is an end.

Will it see you?"
5132,,,,,,,,,,,,6.99,2020-04-23,340.0,Mixed,"Adventure,Action,Anime","We're celebrating with the NEXT GENERATIONS DLC, which comes with a bonus theme and new playable characters: Momoshiki Otsutsuki and Kinshiki Otsutsuki.



That's not all! 11 famous shinobi are joining the battle in new Boruto-era costumes!"
5133,,,,,,,,,,,,6.99,2015-03-13,723.0,Very Positive,"Action,Zombies,Indie,2D,Pixel Graphics,Multiplayer,Platformer,Side Scroller,Shooter,Gore","Zombie Kill of the Week - Reborn is a challenging, fast paced, 2D survival shooter! Featuring a compelling single player survival mode and cooperative multiplayer for up-to four players, this is one zombie firefight you're not going to want to miss!"
5134,,,,,,,,,,,,29.99,2015-11-02,3213.0,Mixed,"Adventure,Platformer,3D Platformer,Great Soundtrack,Singleplayer,Parkour,Fast-Paced,Action,Colorful,Family Friendly,Third Person,Comedy,Memes,Controller,Funny,Moddable,Fantasy,Action-Adventure,Psychological Horror,Cartoony","When the Deadly Six threaten to destroy his world, Sonic’s new moves & power-ups are the only way to defeat them before it’s too late!"
5135,,,,,,,,,,,,2.99,2022-09-12,28.0,Positive,"Action,Adventure,Indie,Free to Play,Arcade,Platformer,Funny,Singleplayer,Female Protagonist,Controller,Colorful,Cute,Romance,2D Platformer,Side Scroller,2D,Old School,Pixel Graphics,Retro,Anime","Featuring all new graphics, story, and bonus worlds not seen in Super Bernie World, Kitsune Zero is 100% free of American electoral politics. Transform your copy of SBW into a two-games-in-one edition that includes this prequel story to Kitsune Tails."
5136,,,,,,,,,,,,5.99,2020-09-17,69.0,Very Positive,"Action,RPG,Simulation,Adventure","The Digital Supporter Pack of Medieval Dynasty contains various digital goodies, that will enhance your Medieval experience and bring you some exclusive materials such as an artbook, behind the scenes video as well as the original music of the game."
